9.813,13.000,20.658,20.775,18.160,16.759,47,,,,,1,20131021,8101030215,êŒéÎêÏêÖån,éYâªî¸âSêÏ
0,-20.000,20.120
0,-10.000,20.390
2,0.000,20.780
1,0.000,20.658
0,4.000,20.930
14,10.500,21.200
0,10.500,19.250
0,11.500,19.250
10,11.500,18.160
24,11.900,17.940
10,11.900,17.940
0,15.300,17.870
0,20.500,17.910
2,26.490,17.870
13,26.490,17.870
12,26.490,18.160
0,27.570,17.260
0,28.970,16.780
10,29.570,16.270
16,31.470,15.360
0,31.970,15.050
10,33.470,15.040
16,33.670,15.360
0,34.370,15.510
0,34.770,16.530
12,35.570,16.759
2,35.570,16.610
0,36.470,16.640
0,37.670,16.330
0,38.070,16.400
0,38.970,16.660
0,39.870,16.660
0,41.970,16.490
0,43.770,16.480
0,44.970,16.670
13,47.870,17.880
0,50.670,17.940
0,57.670,17.950
25,62.070,18.030
0,62.770,18.230
0,62.770,19.250
0,63.770,19.250
14,63.770,21.190
18,73.570,20.775
2,73.570,20.920
0,83.570,20.640
0,93.570,20.350
éYâªéOçÜã¥,1.200,1
