7.000,195.000,7.974,7.281,4.940,3.582,78,7.690,7.610,6.940,6.840,0,20101025,8101030024,êŒéÎêÏêÖån,ìñï êÏ
0,-12.000,7.590
0,-4.000,7.600
5,-3.500,7.550
0,-3.200,6.920
0,-2.600,6.920
5,-2.300,7.520
28,-2.300,7.520
2,0.000,7.620
1,0.000,7.974
24,2.100,7.690
28,2.100,7.690
0,7.700,10.250
0,8.500,10.390
3,10.100,10.800
0,13.100,10.800
3,15.000,10.730
0,15.900,10.280
24,19.400,8.470
0,25.900,8.260
0,30.000,6.690
0,32.000,6.620
0,45.000,6.530
0,60.000,6.450
0,75.000,6.460
0,85.000,6.400
0,91.000,6.510
0,95.800,6.480
13,102.800,6.420
0,105.800,5.420
0,108.500,5.340
2,111.000,4.820
12,111.000,4.940
0,112.060,4.700
0,114.760,3.190
16,115.660,1.890
0,116.460,1.190
0,118.460,1.110
0,121.460,0.970
0,124.460,1.010
0,127.460,1.280
0,131.460,1.600
0,133.460,1.740
16,136.060,1.900
0,138.660,2.230
0,139.460,3.390
12,140.460,3.582
2,140.460,3.430
0,143.100,3.760
0,145.800,4.180
13,151.100,6.260
0,154.500,6.450
0,164.500,6.640
0,174.500,6.660
25,184.000,6.650
0,185.000,7.080
0,195.600,6.940
3,202.100,10.110
0,206.100,10.520
0,210.400,10.470
3,211.100,10.390
0,212.900,9.900
0,214.500,9.730
4,214.800,9.530
4,218.500,9.270
25,223.500,6.940
28,223.500,6.940
18,224.500,7.281
2,224.500,6.920
0,227.700,6.840
5,228.300,6.650
28,228.300,6.650
0,228.600,6.070
0,229.200,6.070
5,229.400,6.670
0,230.400,7.170
0,230.900,7.240
0,231.200,7.030
0,234.500,7.030
