7.206,6.000,13.845,13.982,8.150,8.124,58,0.000,0.000,0.000,0.000,1,20240315,8101030110,êŒéÎêÏêÖån,õ”ï£êÏ,
0,-23.520,10.630,
0,-21.990,11.450,
0,-20.000,11.370,
0,-14.040,12.200,
0,-10.020,13.120,
0,-8.600,13.550,
0,-7.390,13.910,
0,-4.340,13.750,
0,-3.420,13.720,
0,-1.080,13.780,
1,0.000,13.845,
2,0.000,13.920,
0,0.080,13.930,
0,0.420,14.040,
0,1.050,14.090,
0,3.930,12.050,
0,7.260,11.370,
10,7.500,10.670,
10,11.700,9.260,
0,16.240,9.030,
0,20.200,8.820,
0,21.000,8.590,
0,21.700,8.560,
10,22.300,8.610,
13,23.300,8.870,
12,25.200,8.150,
2,25.200,8.090,
16,26.700,7.320,
0,27.200,7.120,
0,29.800,6.740,
10,29.800,6.970,
0,30.200,6.770,
10,30.500,7.020,
0,30.500,6.840,
0,32.500,7.020,
0,33.900,7.040,
16,34.600,7.320,
12,36.300,8.124,
2,36.300,8.130,
10,36.300,8.130,
0,36.500,8.340,
13,38.400,9.200,
0,39.600,9.290,
0,40.170,9.260,
0,42.970,9.300,
10,44.270,9.500,
10,47.670,10.800,
0,54.140,14.220,
0,55.320,14.040,
18,56.170,13.982,
2,56.170,13.950,
0,56.260,13.940,
0,63.210,13.790,
0,66.170,13.940,
0,67.550,13.090,
0,67.890,13.010,
0,69.600,12.830,
0,70.490,12.830,
êÚãΩã¥,0.000,0,
